time,flux,flux_err
1328.5427096131784,6565.8994,11.275281
1328.544098499458,6576.9097,11.270812
1328.5454873857384,6580.6924,11.276727
1328.5468762720325,6577.262,11.272346
1328.5482651583116,6574.897,11.285933
1328.549654044592,6583.267,11.280937
1328.5510429308715,6573.07,11.275683
1328.5524318171651,6574.9355,11.277213
1328.5538207034454,6568.0024,11.269798
1328.555209589725,6582.968,11.27917
1328.556598476004,6568.4087,11.276449
1328.5579873622987,6575.21,11.277437
1328.5593762485792,6561.1,11.287492
1328.5607651348582,6563.0903,11.281185
1328.5621540211378,6557.826,11.273981
1328.5635429074182,6575.1353,11.283114
1328.5649317937123,6584.802,11.281905
1328.566320679992,6568.0938,11.276702
1328.5677095662718,6587.384,11.291194
1328.5690984525513,6568.5127,11.278893
1328.5704873388308,6572.319,11.295871
1328.5718762251106,6575.5947,11.295029
1328.5732651114054,6576.7783,11.285137
1328.5746539976853,6582.961,11.288437
1328.5760428839642,6578.371,11.294909
1328.5774317702444,6577.5205,11.284729
1328.5788206565242,6585.056,11.293385
1328.580209542803,6571.445,11.297752
1328.5815984290834,6569.877,11.281465
1328.582987315363,6567.2236,11.289875
1328.584376201642,6579.3047,11.288673
1328.5857650879225,6584.138,11.310938
1328.587153974202,6558.4194,11.285873
1328.588542860481,6593.257,11.308878
1328.5899317467615,6573.323,11.285303
1328.5913206330417,6584.191,11.299427
1328.5927095193206,6575.362,11.290377
1328.5940984056003,6569.2085,11.295552
1328.5954872918805,6578.4307,11.296079
1328.5968761781596,6585.992,11.29996
1328.5982650644391,6565.9155,11.292412
1328.5996539507196,6562.5117,11.291982
1328.6010428369987,6578.9663,11.297732
1328.6024317232782,6560.9395,11.2954445
1328.6038206095586,6582.9067,11.304628
1328.605209495839,6597.725,11.311562
1328.6065983821186,6569.2866,11.298886
1328.6079872683977,6579.343,11.303828
1328.609376154678,6552.8003,11.299364
1328.6107650409576,6570.237,11.29479
1328.6121539272367,6553.677,11.287801
1328.6135428135024,6573.199,11.302027
1328.6149316997821,6569.1367,11.298737
1328.616320586061,6563.848,11.29604
1328.6177094723412,6579.012,11.298078
1328.6190983586216,6574.833,11.29519
1328.6204872449007,6578.707,11.294563
1328.6218761311657,6576.58,11.300801
1328.623265017446,6562.9546,11.2918825
1328.6246539037252,6577.5547,11.300101
1328.6260427900047,6572.987,11.301805
1328.6274316762851,6599.0137,11.313236
1328.6288205625494,6571.952,11.2974415
1328.6302094488292,6560.898,11.297749
1328.6315983351096,6577.736,11.315428
1328.6329872213892,6564.114,11.293971
1328.6343761076541,6566.3354,11.290894
1328.635764993934,6566.8267,11.302207
1328.6371538802136,6570.838,11.295892
1328.6385427664932,6567.442,11.288803
1328.6399316527582,6575.4614,11.300293
1328.641320539038,6564.9897,11.296881
1328.6427094253177,6590.7866,11.3002
1328.6440983115826,6577.3516,11.300222
1328.645487197863,6560.6455,11.292625
1328.646876084129,6571.8594,11.300353
1328.6482649704078,6564.7905,11.286186
1328.6496538566876,6586.7725,11.30601
1328.6510427429532,6577.054,11.300085
1328.652431629232,6580.264,11.302192
1328.653820515512,6571.168,11.300173
1328.6552094017777,6552.6826,11.286996
1328.6565982880566,6572.0195,11.293889
1328.6579871743218,6567.3545,11.292512
1328.659376060602,6585.2075,11.300249
1328.6607649468672,6557.509,11.285996
1328.662153833147,6573.197,11.296866
1328.663542719412,6561.9365,11.291894
1328.6649316056914,6580.7515,11.31397
1328.6663204919569,6579.174,11.299656
1328.6677093782364,6582.611,11.303615
1328.6690982645014,6572.819,11.294851
1328.6704871507811,6555.271,11.284749
1328.6718760370463,6575.3037,11.293533
1328.6732649233259,6591.147,11.310119
1328.6746538095917,6568.942,11.292289
1328.6760426958713,6577.494,11.297371
1328.6774315821358,6576.3545,11.303277
1328.6788204684017,6572.9146,11.292697
1328.6802093546812,6578.808,11.304426
1328.6815982409457,6573.461,11.302282
1328.682987127226,6583.1846,11.304033
1328.6843760134911,6560.354,11.30033
1328.6857648997561,6565.225,11.292874
1328.6871537860366,6569.5195,11.301085
1328.6885426723015,6579.968,11.305814
1328.6899315585813,6559.0303,11.297993
1328.6913204448465,6564.7925,11.292584
1328.6927093311115,6570.068,11.293249
1328.6940982173764,6568.4497,11.2890415
1328.6954871036562,6549.9976,11.28957
1328.6968759899214,6559.8335,11.288481
1328.6982648761864,6570.0825,11.293556
1328.699653762466,6567.878,11.290842
1328.7010426487313,6565.2065,11.296463
1328.702431534997,6570.6787,11.298932
1328.7038204212622,6566.571,11.307162
1328.705209307541,6567.8037,11.292325
1328.7065981938067,6553.6577,11.291366
1328.707987080072,6567.3735,11.294014
1328.7093759663362,6573.555,11.296397
1328.710764852602,6590.6797,11.305981
1328.7121537388673,6600.512,11.3096
1328.7135426251461,6584.477,11.301829
1328.714931511412,6578.576,11.299264
1328.716320397678,6568.009,11.294156
1328.7177092839422,6558.6924,11.295574
1328.7190981702074,6558.611,11.28823
1328.720487056473,6573.1763,11.295632
1328.7218759427383,6569.808,11.302315
1328.7232648290033,6583.1646,11.302282
1328.7246537152685,6575.1587,11.294519
1328.7260426015337,6563.2056,11.295319
1328.7274314878132,6574.061,11.298229
1328.7288203740782,6569.205,11.292962
1328.730209260344,6571.4287,11.297241
1328.731598146609,6575.343,11.299155
1328.7329870328736,6576.6675,11.298392
1328.7343759191394,6615.8467,11.323466
1328.7357648054044,6566.2134,11.297249
1328.737153691669,6593.4546,11.311491
1328.7385425779348,6584.853,11.302392
1328.7399314641852,6571.076,11.297255
1328.7413203504498,6565.561,11.298464
1328.7427092367154,6585.627,11.299062
1328.744098122981,6550.876,11.281455
1328.7454870092456,6598.754,11.313888
1328.7468758955106,6568.009,11.298671
1328.7482647817765,6573.585,11.306308
1328.749653668041,6562.8853,11.290048
1328.751042554306,6562.4087,11.300348
1328.7524314405573,6561.4917,11.300212
1328.7538203268218,6562.9165,11.290923
1328.7552092130868,6549.602,11.294452
1328.7565980993527,6564.341,11.293049
1328.7579869856177,6586.1274,11.308864
1328.7593758718829,6571.1475,11.30224
1328.7607647581335,6553.479,11.293508
1328.7621536443992,6546.7505,11.286929
1328.7635425306644,6549.0664,11.291282
1328.7649314169287,6570.474,11.296574
1328.7663203031798,6552.6396,11.28739
1328.767709189445,6565.6836,11.303888
1328.7690980757093,6568.668,11.300908
1328.7704869619752,6564.1436,11.300019
1328.7718758482265,6576.2896,11.305344
1328.773264734491,6561.865,11.307153
1328.774653620756,6565.3477,11.302571
1328.7760425070073,6555.4106,11.294551
1328.7774313932716,6570.14,11.297656
1328.7788202795368,6565.3203,11.301452
1328.7802091657882,6573.798,11.303448
1328.7815980520525,6573.523,11.310593
1328.782986938303,6579.3325,11.308842
1328.7843758245688,6584.696,11.317327
1328.785764710834,6584.4585,11.319197
1328.7871535970844,6578.699,11.308128
1328.7899313696,6579.2065,11.306992
1328.7913202558652,6560.1304,11.300229
1328.7927091421157,6576.93,11.308738
1328.7940980283809,6573.6914,11.309596
1328.7954869146315,6568.89,11.303053
1328.7968758008965,6572.745,11.305747
1328.798264687147,6551.819,11.297834
1328.7996535734121,6582.993,11.309166
1328.8010424596628,6593.432,11.313013
1328.8024313459284,6591.0044,11.320033
1328.8038202321795,6564.6846,11.296171
1328.805209118444,6583.489,11.317146
1328.8065980046947,6572.514,11.310917
1328.8079868909458,6591.5366,11.31426
1328.8093757772103,6566.6343,11.305414
1328.8107646634608,6547.358,11.302977
1328.812153549712,6584.726,11.30955
1328.8135424359766,6568.1084,11.30741
1328.814931322227,6589.611,11.323003
1328.8163202084784,6582.907,11.311714
1328.8177090947433,6559.6953,11.296881
1328.819097980994,6567.751,11.303639
1328.8204868672447,6585.7075,11.316103
1328.8218757535096,6552.8384,11.3052
1328.82326463976,6569.495,11.305954
1328.8246535260107,6580.587,11.310803
1328.8260424122614,6567.3145,11.305125
1328.8274312985263,6595.885,11.327087
1328.828820184777,6568.945,11.300845
1328.8302090710276,6571.775,11.308974
1328.8315979572787,6568.962,11.296206
1328.8329868435294,6606.6157,11.329239
1328.8343757297937,6575.6465,11.307452
1328.8357646160448,6550.578,11.299498
1328.8371535022955,6552.6904,11.297137
1328.8385423885452,6573.3384,11.302678
1328.8399312747965,6591.803,11.31237
1328.8413201610472,6587.88,11.311395
1328.8427090472978,6564.9995,11.298396
1328.8440979335635,6589.2524,11.309849
1328.8454868198141,6563.2827,11.304123
1328.8468757060646,6599.609,11.306688
1328.848264592315,6585.5557,11.308236
1328.8496534785656,6562.431,11.296312
1328.8510423648163,6561.0645,11.303769
1328.8524312510667,6574.9634,11.307664
1328.8538201373174,6583.576,11.304489
1328.855209023568,6575.4194,11.321936
1328.8565979098184,6578.651,11.299868
1328.8579867960689,6584.0474,11.315336
1328.8593756823202,6561.653,11.298712
1328.8607645685706,6566.4365,11.306343
1328.8621534548206,6577.353,11.300412
1328.863542341072,6578.3228,11.30339
1328.8649312273078,6562.1763,11.296412
1328.8663201135578,6575.395,11.305782
1328.867708999809,6555.5654,11.290386
1328.8690978860595,6573.6367,11.311475
1328.8704867723095,6574.4995,11.302381
1328.8718756585606,6564.1094,11.288296
1328.8732645448117,6586.646,11.307682
1328.8746534310471,6566.272,11.297089
1328.8760423172978,6566.5566,11.287993
1328.877431203549,6575.662,11.290894
1328.8788200897989,6572.3174,11.296007
1328.8802089760493,6587.276,11.297482
1328.881597862286,6571.377,11.294486
1328.8829867485365,6561.5957,11.285718
1328.8843756347871,6559.193,11.281199
1328.8857645210378,6573.4243,11.29553
1328.8871534072746,6565.836,11.28235
1328.888542293525,6583.48,11.295419
1328.889931179775,6572.673,11.292634
1328.8913200660115,6563.4077,11.286963
1328.8927089522622,6564.2573,11.282444
1328.894097838512,6564.576,11.287724
1328.8954867247485,6564.7144,11.285814
1328.8968756109994,6568.1353,11.284288
1328.8982644972345,6577.312,11.293874
1328.8996533834857,6585.533,11.294403
1328.901042269737,6570.0474,11.29467
1328.9024311559724,6557.939,11.2793255
1328.9038200422228,6580.812,11.28875
1328.9052089284596,6568.4365,11.278464
1328.9065978147094,6591.3955,11.291963
1328.9079867009455,6573.3975,11.286499
1328.9093755871968,6561.1235,11.278861
1328.910764473432,6590.871,11.297415
1328.9121533596826,6578.8403,11.293361
1328.9135422459192,6546.1987,11.264663
1328.9149311321698,6575.4307,11.276978
1328.9163200184057,6569.6504,11.277422
1328.9177089046561,6568.4956,11.273916
1328.919097790893,6569.0405,11.27604
1328.9204866771436,6554.2515,11.269048
1328.9218755633788,6561.1313,11.265683
1328.9232644496155,6588.191,11.286375
1328.924653335866,6551.947,11.265239
1328.9260422221014,6570.8164,11.267963
1328.9274311083382,6569.704,11.27236
1328.9288199945893,6572.304,11.272411
1328.9302088808245,6590.773,11.295654
1328.9315977670608,6567.606,11.275165
1328.932986653312,6563.5977,11.26016
1328.934375539547,6571.081,11.26938
1328.9357644257832,6569.7017,11.277348
1328.9371533120197,6580.5107,11.27596
1328.9385421982697,6565.0283,11.262471
1328.9399310845056,6598.888,11.285238
1328.9413199707424,6582.0713,11.267706
1328.9427088569782,6578.891,11.268498
1328.9440977432146,6553.537,11.265093
1328.945486629465,6574.9644,11.26579
1328.9468755157009,6581.263,11.264731
1328.948264401937,6567.064,11.266075
1328.949653288173,6575.9873,11.266724
1328.951042174409,6557.0127,11.266458
1328.9524310606448,6574.3096,11.262818
1328.953819946881,6578.22,11.268519
1328.955208833117,6585.8735,11.269276
1328.9565977193683,6569.161,11.273061
1328.9579866056042,6563.165,11.257716
1328.95937549184,6579.0327,11.260696
1328.9607643780769,6578.349,11.273642
1328.9621532643123,6566.7056,11.255446
1328.9635421505482,6573.98,11.259902
1328.964931036785,6553.0903,11.240188
1328.9663199230201,6582.189,11.265637
1328.9677088092562,6578.2896,11.279276
1328.969097695493,6558.8706,11.257434
1328.9704865817143,6553.256,11.2443695
1328.9718754679502,6588.023,11.271006
1328.9732643541863,6557.877,11.247294
1328.9746532404224,6574.791,11.256787
1328.9760421266583,6579.1836,11.2558565
1328.9774310128942,6580.44,11.259404
1328.9788198991305,6587.0503,11.26436
1328.9802087853664,6572.7686,11.247966
1328.9815976715877,6569.7554,11.252365
1328.9829865578238,6568.1826,11.251005
1328.9843754440603,6556.9556,11.23781
1328.9857643302964,6577.8696,11.25272
1328.9871532165316,6578.129,11.25391
1328.9885421027539,6593.6567,11.266532
1328.98993098899,6589.7295,11.258909
1328.9913198752251,6577.6074,11.25605
1328.992708761462,6582.4453,11.255021
1328.9940976476832,6584.3315,11.253594
1328.9954865339187,6595.324,11.260438
1328.9968754201554,6552.443,11.241698
1328.9982643063775,6585.8745,11.253056
1328.9996531926136,6579.007,11.247518
1329.0010420788494,6568.278,11.248741
1329.002430965071,6581.332,11.247269
1329.003819851307,6571.3994,11.240009
1329.0052087375284,6579.4414,11.2582445
1329.0065976237643,6580.71,11.251605
1329.0079865100004,6576.1377,11.249454
1329.009375396222,6567.151,11.243325
1329.0107642824578,6566.885,11.243484
1329.01215316868,6577.1055,11.245819
1329.013542054916,6576.5137,11.246265
1329.0149309411368,6559.9253,11.236062
1329.0163198273735,6575.631,11.256291
1329.0177087135949,6579.097,11.246194
1329.0190975998303,6587.106,11.247252
1329.0204864860523,6569.251,11.241601
1329.0218753722884,6573.561,11.243414
1329.023264258509,6550.0376,11.232801
1329.024653144731,6573.9873,11.244045
1329.0260420309678,6582.3896,11.245075
1329.0274309171887,6573.117,11.245732
1329.0288198034245,6581.8,11.249334
1329.0302086896468,6567.4004,11.244336
1329.0315975758676,6561.4385,11.231354
1329.0329864621035,6584.028,11.2488
1329.0343753483257,6564.7656,11.239942
1329.0357642345464,6584.8213,11.248947
1329.037153120768,6570.417,11.239766
1329.0385420070047,6574.5146,11.252337
1329.0399308932267,6562.8125,11.236589
1329.0413197794483,6560.681,11.242054
1329.042708665669,6567.8286,11.238846
1329.0440975519055,6581.5327,11.2480755
1329.045486438127,6564.23,11.237177
1329.0468753243476,6581.775,11.248502
1329.0482642105699,6568.3184,11.248727
1329.0496530967914,6552.004,11.235029
1329.051041983012,6584.6655,11.249917
1329.0524308692488,6573.749,11.243317
1329.053819755471,6578.314,11.248515
1329.0552086416917,6585.862,11.260447
1329.0565975279133,6565.547,11.241664
1329.0579864141355,6594.1553,11.253375
1329.0593753003561,6581.3906,11.246216
1329.0607641865777,6565.2974,11.241184
1329.0621530727997,6561.152,11.246031
1329.0635419590203,6574.3667,11.245349
1329.0649308452419,6564.214,11.238054
1329.0663197314639,6559.9854,11.252976
1329.0677086176854,6577.831,11.251266
1329.069097503907,6569.122,11.248246
1329.0704863901283,6558.9424,11.241275
1329.0718752763498,6591.956,11.261275
1329.0732641625714,6561.4443,11.24576
1329.0746530487927,6558.148,11.244036
1329.0760419350004,6555.351,11.238013
1329.0774308212217,6571.744,11.24818
1329.0788197074426,6541.872,11.234828
1329.0802085936648,6574.5503,11.24931
1329.0815974798868,6585.431,11.252449
1329.0829863661074,6573.399,11.252162
1329.0843752523144,6561.672,11.25343
1329.0857641385364,6588.5864,11.260916
1329.0871530247573,6580.871,11.257286
1329.0885419109786,6577.355,11.252015
1329.0899307971863,6559.3735,11.25336
1329.0913196834072,6565.528,11.256228
1329.0927085696285,6574.5625,11.260628
1329.0940974558507,6564.3457,11.257105
1329.0954863420575,6578.6675,11.258984
1329.096875228279,6593.005,11.263368
1329.0982641145006,6586.8794,11.263378
1329.0996530007073,6577.0366,11.255802
1329.1010418869287,6582.63,11.261969
1329.1024307731357,6582.8213,11.265109
1329.1038196593572,6558.5747,11.251745
1329.1052085455785,6562.155,11.266079
1329.1065974317855,6580.897,11.260285
1329.107986318007,6588.8477,11.266042
1329.1093752042145,6584.396,11.256213
1329.110764090436,6596.7446,11.259141
1329.1121529766422,6590.1636,11.257105
1329.1135418628642,6574.9224,11.260441
1329.1149307490712,6585.1196,11.268501
1329.1163196352927,6559.2397,11.252642
1329.1177085215004,6583.119,11.262961
1329.119097407721,6564.4966,11.255827
1329.120486293928,6580.9604,11.261498
1329.1218751801355,6572.257,11.259621
1329.123264066357,6581.3184,11.268837
1329.1246529525638,6573.756,11.260397
1329.126041838785,6566.4116,11.26253
1329.1274307249923,6558.027,11.253877
1329.128819611199,6560.0103,11.259939
1329.1302084974204,6593.995,11.267927
1329.1315973836274,6562.432,11.251179
1329.1329862698344,6573.8623,11.259313
1329.1343751560412,6567.791,11.260578
1329.1357640422625,6560.827,11.255397
1329.1371529284702,6572.304,11.270801
1329.138541814677,6575.3203,11.256386
1329.1399307008833,6551.508,11.254774
1329.141319587091,6581.793,11.265252
1329.1427084733123,6563.074,11.259165
1329.1440973595186,6586.057,11.268264
1329.146875131933,6554.6616,11.248666
1329.1482640181393,6577.7627,11.263866
1329.1496529043468,6593.2993,11.275134
1329.1510417905542,6565.775,11.260008
1329.152430676775,6576.137,11.265609
1329.153819562982,6573.659,11.260953
1329.1552084491896,6577.6816,11.278474
1329.1565973353966,6568.6064,11.264864
1329.1579862216036,6546.671,11.257643
1329.1593751078103,6584.9053,11.273607
1329.160763994017,6570.178,11.266106
1329.1621528802243,6569.6772,11.256561
1329.163541766431,6565.1265,11.263304
1329.1649306526242,6579.866,11.277172
1329.166319538831,6543.945,11.254384
1329.1677084250373,6565.8184,11.262344
1329.1690973112447,6571.115,11.262219
1329.1704861974517,6573.3325,11.263722
1329.1718750836578,6555.129,11.251295
1329.1732639698653,6559.6133,11.26308
1329.1746528560725,6564.9917,11.258528
1329.176041742264,6567.717,11.263143
1329.1774306284715,6593.3057,11.270154
1329.1788195146792,6573.549,11.265337
1329.1802084008855,6567.491,11.263609
1329.1815972870922,6570.276,11.261549
1329.1829861732854,6579.1353,11.278156
1329.1843750594915,6595.058,11.2794895
1329.1857639456985,6592.54,11.275788
1329.1871528318916,6555.3623,11.266432
1329.1899306043047,6562.861,11.256111
1329.1913194904976,6576.4087,11.281477
1329.1927083767046,6568.488,11.265523
1329.1940972629113,6561.8286,11.269938
1329.1954861491035,6577.5786,11.273142
1329.1968750353112,6554.923,11.262098
1329.1982639215037,6572.3257,11.267172
1329.1996528077098,6556.3994,11.2587385
1329.2024305801096,6566.8115,11.267915
1329.203819466316,6564.239,11.269048
1329.205208352509,6574.053,11.276339
1329.206597238702,6583.3857,11.27847
1329.207986124908,6579.1777,11.272985
1329.2093750111007,6569.5176,11.265618
1329.2107638973082,6573.258,11.270853
1329.2121527834997,6576.769,11.276494
1329.2135416697067,6578.6978,11.268341
1329.2149305558996,6580.1504,11.277085
1329.216319442092,6571.4287,11.263449
1329.217708328299,6581.22,11.271218
1329.2190972144913,6581.1895,11.282301
1329.2204861006835,6578.0024,11.270992
1329.2218749868907,6552.9395,11.258483
1329.223263873083,6568.218,11.273927
1329.2246527592752,6564.538,11.26639
1329.2260416454822,6586.8594,11.270479
1329.2274305316746,6563.903,11.272564
1329.2288194178668,6553.226,11.2559
1329.23020830406,6575.376,11.26691
1329.2315971902522,6577.803,11.266658
1329.2329860764585,6575.554,11.277696
1329.2357638488438,6575.6416,11.270916
1329.237152735036,6554.085,11.254743
1329.2385416212292,6562.2227,11.276533
1329.239930507421,6585.243,11.27638
1329.2413193936131,6574.442,11.266398
1329.2427082798063,6587.3384,11.272334
1329.2440971659985,6564.036,11.267643
1329.2454860522055,6558.7534,11.252487
1329.246874938398,6577.277,11.264008
1329.2482638245901,6581.1235,11.262827
1329.2496527107824,6578.831,11.262218
1329.2510415969748,6575.5635,11.27433
1329.2524304831527,6591.662,11.275538
1329.253819369345,6560.6753,11.26953
1329.2552082555371,6561.6675,11.253167
1329.2565971417298,6595.3975,11.269063
1329.2579860279227,6591.4043,11.278552
1329.2593749141151,6572.755,11.266849
1329.2607638003067,6553.372,11.246478
1329.2621526864996,6564.7666,11.258539
1329.263541572692,6576.889,11.276463
1329.264930458869,6564.26,11.252795
1329.2663193450621,6567.893,11.262484
1329.2677082312546,6583.1875,11.275797
1329.269097117446,6561.1646,11.255286
1329.2704860036392,6557.5186,11.254577
1329.2718748898178,6575.2065,11.256091
1329.27326377601,6570.916,11.253621
1329.2746526622022,6559.6113,11.248582
1329.2760415483801,6562.732,11.255287
1329.2774304345726,6564.497,11.252297
1329.2788193207648,6553.425,11.247998
1329.2802082069427,6579.7856,11.267842
1329.2815970931351,6574.167,11.256459
1329.2829859793273,6561.9556,11.245414
1329.284374865505,6576.5195,11.262134
1329.2857637516981,6565.1416,11.252324
1329.2871526378758,6584.8413,11.261198
1329.2885415240676,6579.966,11.253596
1329.2899304102461,6583.6465,11.255095
1329.2913192964384,6590.621,11.25519
1329.2927081826156,6564.546,11.246335
1329.2940970688087,6588.3755,11.260519
1329.2954859549864,6577.151,11.25783
1329.2968748411781,6583.695,11.271094
1329.2982637273565,6572.409,11.259479
1329.2996526135494,6569.093,11.248214
1329.3010414997266,6583.6636,11.258313
1329.3024303859042,6575.076,11.247427
1329.3038192720974,6571.7246,11.246791
1329.3052081582746,6583.8447,11.26201
1329.3065970444522,6578.081,11.252628
1329.3079859306454,6571.389,11.24785
1329.3093748168226,6566.13,11.241447
1329.3107637030002,6586.914,11.249623
1329.3121525891788,6559.6216,11.238314
1329.313541475372,6584.5366,11.253482
1329.3149303615496,6573.3223,11.240495
1329.3163192477268,6567.9644,11.24236
1329.3177081339052,6568.1924,11.246051
1329.3190970200976,6592.847,11.25609
1329.3204859062746,6559.296,11.237014
1329.321874792453,6581.2866,11.254105
1329.3232636786308,6576.7954,11.24865
1329.3246525648078,6571.4053,11.248549
1329.3260414509864,6568.079,11.237965
1329.327430337165,6553.1514,11.2399025
1329.3288192233422,6579.7734,11.247108
1329.3302081095198,6586.4565,11.250071
1329.3315969956984,6592.5044,11.258665
1329.3329858818754,6574.775,11.245176
1329.3343747680533,6570.584,11.241323
1329.3357636542319,6556.584,11.237145
1329.3371525404089,6580.91,11.2397175
1329.3385414265867,6566.624,11.24374
1329.339930312765,6577.0493,11.240991
1329.341319198943,6587.4243,11.249953
1329.3427080851206,6560.1455,11.236309
1329.3440969712983,6560.7573,11.234443
1329.3454858574762,6578.813,11.248804
1329.346874743654,6561.9233,11.234044
1329.3482636298318,6592.366,11.247473
1329.349652515995,6558.613,11.229701
1329.351041402173,6570.0986,11.232054
1329.3524302883507,6571.752,11.2332735
1329.3538191745292,6581.6924,11.243161
1329.355208060693,6582.318,11.254034
1329.35659694687,6570.2935,11.236539
1329.3579858330481,6583.4004,11.241183
1329.3593747192265,6561.734,11.233575
1329.360763605389,6577.0273,11.231513
1329.3621524915668,6573.874,11.243341
1329.3635413777452,6578.8413,11.23723
1329.3649302639078,6568.121,11.24854
1329.3663191500855,6584.765,11.239499
1329.3677080362495,6588.804,11.237806
1329.3690969224272,6579.272,11.234195
1329.3704858086053,6583.7666,11.239725
1329.3718746947684,6568.17,11.230335
1329.373263580946,6576.529,11.243151
1329.3746524671094,6568.36,11.229728
1329.3760413532873,6582.215,11.232899
1329.3774302394504,6556.606,11.223433
1329.378819125628,6575.1133,11.245904
1329.3802080117914,6560.15,11.225932
1329.3815968979693,6587.652,11.251319
1329.3829857841333,6578.508,11.238476
1329.3843746702964,6574.0273,11.231962
1329.3857635564736,6564.936,11.239038
1329.3885413288008,6576.4253,11.2344885
1329.3899302149778,6570.6646,11.232683
1329.3913191011416,6578.2466,11.236756
1329.392707987305,6588.029,11.243082
1329.3940968734828,6596.126,11.241994
1329.3954857596468,6595.3755,11.243815
1329.39687464581,6561.7734,11.227895
1329.398263531973,6556.3105,11.216064
1329.399652418151,6581.7007,11.240379
1329.4010413043143,6593.1626,11.24106
1329.4024301904774,6570.454,11.238551
1329.4038190766405,6564.235,11.225235
1329.405207962804,6581.913,11.238806
1329.4065968489672,6559.5557,11.234092
1329.4079857351303,6563.7324,11.224269
1329.4093746213082,6570.162,11.226917
1329.410763507472,6584.057,11.241949
1329.4121523936353,6575.664,11.243871
1329.4135412797978,6555.43,11.222972
1329.4149301659618,6574.164,11.234865
1329.4163190521251,6595.5835,11.2520075
1329.4177079382875,6589.4766,11.242416
1329.4190968244516,6562.4995,11.232239
1329.4204857106156,6554.101,11.220341
1329.421874596778,6565.9326,11.240869
1329.4232634829414,6552.071,11.224805
1329.4246523690906,6563.9443,11.236555
1329.426041255253,6572.926,11.238164
1329.4274301414166,6576.713,11.244424
1329.4288190275804,6570.3726,11.231699
1329.4302079137428,6575.4463,11.237239
1329.4315967999062,6575.19,11.2475195
1329.4329856860554,6581.6924,11.238905
1329.4343745722194,6570.5396,11.231617
1329.4357634583826,6558.9756,11.231722
1329.4371523445452,6596.0864,11.248019
1329.4385412306947,6580.291,11.238362
1329.4399301168578,6556.929,11.230033
1329.4413190030205,6561.818,11.228458
1329.4427078891845,6567.6846,11.238769
1329.444096775333,6586.136,11.262171
1329.4454856614957,6582.956,11.237582
1329.446874547645,6590.5513,11.239832
1329.4482634338087,6586.098,11.251289
1329.4496523199714,6572.47,11.241265
1329.45104120612,6572.3706,11.243635
1329.452430092284,6569.7153,11.239932
1329.453818978432,6574.9473,11.23967
1329.4552078645952,6561.9595,11.233601
1329.4565967507447,6574.9453,11.250279
1329.4579856369073,6562.8525,11.237686
1329.4593745230559,6586.755,11.242022
1329.46076340922,6579.1567,11.244177
1329.4621522953685,6578.5483,11.254388
1329.4635411815318,6568.678,11.229496
1329.4649300676806,6585.9355,11.243477
1329.4663189538292,6580.3203,11.239986
1329.4677078399923,6562.531,11.242475
1329.4704856122903,6578.8545,11.245708
1329.4718744984536,6556.3125,11.22532
1329.4732633846015,6562.2026,11.240913
1329.474652270751,6578.172,11.242516
1329.4760411569005,6563.928,11.246368
1329.4774300430631,6578.8477,11.244692
1329.4788189292117,6582.2837,11.252397
1329.4802078153612,6579.07,11.253068
1329.481596701509,6586.127,11.247945
1329.4829855876578,6586.1724,11.257169
1329.4843744738216,6549.497,11.227101
1329.4857633599695,6554.928,11.239262
1329.4871522461185,6578.058,11.2488785
1329.4885411322678,6583.4556,11.253454
1329.4899300184165,6570.24,11.24245
1329.491318904565,6574.807,11.248042
1329.4927077907137,6563.5386,11.239968
1329.4940966768625,6562.5776,11.24409
1329.4954855630112,6576.481,11.250941
1329.4968744491598,6560.3247,11.245557
1329.4982633353086,6568.4937,11.245031
1329.4996522214574,6579.128,11.25679
1329.501041107606,6575.7656,11.251056
1329.5024299937545,6555.861,11.240488
1329.503818879904,6567.438,11.246758
1329.5052077660525,6584.6606,11.253226
1329.506596652186,6547.394,11.24305
1329.5079855383356,6578.8584,11.259756
1329.5093744244841,6579.8945,11.266009
1329.510763310633,6572.433,11.248245
1329.5121521967822,6579.525,11.2605095
1329.5135410829303,6554.223,11.244014
1329.5149299690643,6562.5005,11.247643
1329.5163188552137,6558.956,11.248579
1329.5177077413623,6584.6484,11.25903
1329.5190966274965,6587.961,11.279253
1329.5204855136453,6592.169,11.27589
1329.521874399794,6565.4614,11.2524
1329.5232632859281,6575.1157,11.262006
1329.524652172077,6579.5933,11.255209
1329.5260410582255,6566.8003,11.263012
1329.5274299443595,6546.5796,11.2527485
1329.5288188305083,6553.256,11.260448
1329.5302077166425,6575.2217,11.261296
1329.531596602792,6568.76,11.262109
1329.532985488926,6579.6704,11.268283
1329.534374375074,6581.722,11.271012
1329.5357632612088,6556.161,11.259957
1329.5371521473576,6578.538,11.2732935
1329.538541033491,6582.4053,11.2703905
1329.5399299196401,6575.878,11.274451
1329.5413188057744,6573.104,11.270656
1329.5427076919223,6589.7314,11.278333
1329.5440965780572,6572.749,11.267523
1329.545485464192,6577.0703,11.27293
1329.5468743503402,6566.232,11.279593
1329.5482632364742,6574.217,11.276449
1329.5496521226091,6587.9,11.275511
1329.5510410087431,6574.9976,11.27587
1329.5524298948917,6565.8105,11.266208
1329.553818781026,6577.05,11.283014
1329.5552076671606,6569.6206,11.27502
1329.556596553295,6572.664,11.277872
